date,ticker,open,high,low,close,volume
2020-03-10,NVDA,406.98,409.88,406.45,408.28,15679895
2020-03-11,NVDA,411.04,411.25,406.9,408.65,47693981
2020-03-12,NVDA,418.21,426.03,414.63,423.38,31360562
2020-03-13,NVDA,434.25,439.6,433.17,435.09,33002514
2020-03-16,NVDA,436.67,440.33,432.23,436.45,48272548
2020-03-17,NVDA,439.55,440.24,437.8,438.9,28281045
2020-03-18,NVDA,432.51,433.72,427.6,430.18,38780429
2020-03-19,NVDA,414.7,424.86,409.32,417.64,33643633
2020-03-20,NVDA,404.87,405.65,402.93,405.53,11091773
2020-03-23,NVDA,390.92,399.73,388.32,391.64,46044512
2020-03-24,NVDA,382.52,386.01,376.51,383.31,32605866
2020-03-25,NVDA,381.37,384.94,378.31,380.79,44959263
2020-03-26,NVDA,370.09,373.58,365.23,372.33,35335356
2020-03-27,NVDA,384.81,391.62,381.89,382.56,32169803
2020-03-30,NVDA,380.08,383.22,378.82,380.15,21878033
2020-03-31,NVDA,383.18,385.45,379.47,384.34,26055256
2020-04-01,NVDA,386.08,386.12,380.53,384.9,2112991
2020-04-02,NVDA,388.63,390.51,385.38,388.88,10404520
2020-04-03,NVDA,393.78,400.84,392.0,395.19,34483165
2020-04-06,NVDA,398.07,401.57,392.15,398.84,15603806
2020-04-07,NVDA,393.49,401.66,391.87,392.95,44322760
2020-04-08,NVDA,391.89,393.28,391.84,392.09,2682040
2020-04-09,NVDA,373.13,379.32,368.62,374.57,44855625
2020-04-10,NVDA,367.19,376.15,364.61,369.79,5584384
2020-04-13,NVDA,366.21,368.32,365.42,367.42,37389351
2020-04-14,NVDA,371.64,376.88,370.64,372.3,49306378
2020-04-15,NVDA,372.09,381.77,368.12,374.45,47622941
2020-04-16,NVDA,377.51,377.66,375.25,376.91,5762103
2020-04-17,NVDA,375.05,375.33,367.41,372.55,46360228
2020-04-20,NVDA,374.45,378.95,373.55,374.98,42570732
2020-04-21,NVDA,365.76,371.33,362.18,368.64,20876333
2020-04-22,NVDA,374.14,376.44,373.25,374.83,37111312
2020-04-23,NVDA,375.56,380.8,372.99,377.6,9453727
2020-04-24,NVDA,370.1,370.65,367.87,369.27,5670966
2020-04-27,NVDA,371.53,379.9,370.9,373.49,14758651
2020-04-28,NVDA,366.89,369.0,365.77,365.97,31782889
2020-04-29,NVDA,368.3,376.56,367.23,369.72,9688213
2020-04-30,NVDA,371.54,372.38,367.56,372.01,6077451
2020-05-01,NVDA,373.85,381.5,366.91,371.94,18885694
2020-05-04,NVDA,391.18,394.9,389.7,390.01,16565400
2020-05-05,NVDA,378.12,379.66,375.88,376.86,10246250
2020-05-06,NVDA,373.98,375.17,372.73,373.04,26621640
2020-05-07,NVDA,367.15,370.77,363.25,368.98,36452056
2020-05-08,NVDA,372.05,374.58,365.32,369.21,26291822
2020-05-11,NVDA,363.6,366.76,357.99,362.68,33112645
2020-05-12,NVDA,373.31,377.25,373.13,373.37,37059268
2020-05-13,NVDA,363.82,369.42,362.7,366.77,9756727
2020-05-14,NVDA,359.4,362.83,355.25,359.32,4808997
2020-05-15,NVDA,365.1,365.81,364.17,364.58,5477096
2020-05-18,NVDA,370.1,373.86,369.86,370.39,23043988
2020-05-19,NVDA,359.99,365.85,349.58,361.72,24616390
2020-05-20,NVDA,371.36,373.48,367.85,371.5,1212968
2020-05-21,NVDA,373.49,374.7,370.64,372.98,1981140
2020-05-22,NVDA,372.48,374.46,369.6,373.36,4121739
2020-05-25,NVDA,362.79,370.16,362.53,365.49,29298070
2020-05-26,NVDA,370.11,370.66,367.51,370.27,32573117
2020-05-27,NVDA,366.83,368.81,364.64,367.72,10282079
2020-05-28,NVDA,373.29,377.29,371.11,373.08,47159238
2020-05-29,NVDA,353.68,357.52,352.58,355.65,42435221
2020-06-01,NVDA,352.81,357.55,352.04,352.96,7993969
2020-06-02,NVDA,346.86,351.2,345.7,347.24,34751754
2020-06-03,NVDA,346.64,350.13,345.6,348.04,5337506
2020-06-04,NVDA,343.41,344.81,342.06,342.21,41175433
2020-06-05,NVDA,353.19,355.49,346.37,351.98,14821022
2020-06-08,NVDA,351.64,356.97,345.26,353.34,28375245
2020-06-09,NVDA,346.33,350.91,345.25,346.12,16442031
2020-06-10,NVDA,339.02,345.39,335.99,344.07,5909924
2020-06-11,NVDA,345.58,346.33,339.69,345.29,38119723
2020-06-12,NVDA,357.05,361.36,356.55,357.33,5971411
2020-06-15,NVDA,356.65,361.78,355.14,358.32,24136822
2020-06-16,NVDA,358.5,361.56,356.14,359.97,19536286
2020-06-17,NVDA,365.95,374.25,362.89,364.1,34425586
2020-06-18,NVDA,379.43,382.67,370.02,377.11,28346732
2020-06-19,NVDA,382.09,383.33,379.04,380.91,2306228
2020-06-22,NVDA,386.17,390.63,385.95,390.14,45733679
2020-06-23,NVDA,390.36,395.33,386.03,391.37,42838743
2020-06-24,NVDA,395.85,397.24,393.58,396.81,48527009
2020-06-25,NVDA,390.96,393.41,383.85,387.44,14024016
2020-06-26,NVDA,381.97,384.47,374.87,378.92,21178113
2020-06-29,NVDA,379.27,381.22,376.6,377.59,42195057
2020-06-30,NVDA,393.22,400.26,388.86,392.98,13620069
2020-07-01,NVDA,381.53,382.49,379.67,382.13,43357037
2020-07-02,NVDA,396.77,403.05,396.46,397.74,2726510
2020-07-03,NVDA,405.98,409.95,403.92,408.47,27239139
2020-07-06,NVDA,387.55,392.67,386.69,388.16,49417761
2020-07-07,NVDA,384.18,390.99,377.3,381.32,30577041
2020-07-08,NVDA,388.4,394.75,384.87,387.3,45894907
2020-07-09,NVDA,390.15,392.12,380.69,389.24,9976685
2020-07-10,NVDA,387.05,390.15,382.53,389.12,32639433
2020-07-13,NVDA,385.14,390.14,381.35,385.09,3561065
2020-07-14,NVDA,398.68,401.15,393.46,396.19,24806636
2020-07-15,NVDA,378.86,385.98,371.78,379.94,23967554
2020-07-16,NVDA,378.25,379.19,374.23,377.37,9517889
2020-07-17,NVDA,375.15,378.86,370.55,376.58,13725842
2020-07-20,NVDA,376.09,382.6,372.16,377.74,40707780
2020-07-21,NVDA,383.5,387.1,381.0,385.14,49632239
2020-07-22,NVDA,381.53,384.55,378.73,380.42,48001499
2020-07-23,NVDA,384.21,389.59,382.55,384.27,26182170
2020-07-24,NVDA,383.92,391.36,374.07,379.97,26713335
2020-07-27,NVDA,381.36,384.55,377.12,380.16,17541638
2020-07-28,NVDA,374.76,376.2,372.35,375.28,19881405
2020-07-29,NVDA,377.87,381.82,372.19,375.83,31576822
2020-07-30,NVDA,382.36,384.24,376.52,380.17,20185910
2020-07-31,NVDA,386.41,391.44,380.3,386.55,18810604
2020-08-03,NVDA,384.22,392.06,377.84,385.95,20142643
2020-08-04,NVDA,391.97,393.76,388.98,393.14,44550917
2020-08-05,NVDA,387.31,389.48,385.77,388.58,38311004
2020-08-06,NVDA,366.54,369.94,364.57,365.3,5431088
2020-08-07,NVDA,369.22,371.18,367.18,368.84,35203210
2020-08-10,NVDA,374.04,379.89,368.84,369.44,34075170
2020-08-11,NVDA,361.81,369.8,357.8,364.49,5422385
2020-08-12,NVDA,359.27,360.98,358.4,360.33,30745953
2020-08-13,NVDA,368.99,371.42,366.57,366.7,47991343
2020-08-14,NVDA,368.7,371.44,366.72,370.49,11684432
2020-08-17,NVDA,384.77,386.98,378.96,381.89,7903443
2020-08-18,NVDA,389.03,395.76,388.98,391.76,5279923
2020-08-19,NVDA,388.63,390.1,386.34,387.79,30994842
2020-08-20,NVDA,388.94,396.57,379.15,384.26,48423485
2020-08-21,NVDA,377.91,379.81,376.15,379.17,27903066
2020-08-24,NVDA,375.59,379.15,371.83,377.16,47611944
2020-08-25,NVDA,378.8,384.12,375.1,375.41,35535378
2020-08-26,NVDA,373.98,383.87,366.19,377.03,9780438
2020-08-27,NVDA,369.97,375.91,365.85,371.69,29044200
2020-08-28,NVDA,381.48,386.74,380.01,383.03,43043401
2020-08-31,NVDA,376.77,378.69,365.2,377.55,13539298
2020-09-01,NVDA,372.24,373.28,369.37,370.52,18994529
2020-09-02,NVDA,384.06,387.9,379.98,380.99,43514143
2020-09-03,NVDA,387.98,389.15,386.5,387.79,23998663
2020-09-04,NVDA,382.38,387.3,376.34,380.52,24413048
2020-09-07,NVDA,376.67,382.64,374.3,374.47,37807604
2020-09-08,NVDA,387.16,388.59,382.13,386.05,43643621
2020-09-09,NVDA,387.0,387.67,384.56,385.71,12415526
2020-09-10,NVDA,382.5,389.43,381.67,385.61,44578444
2020-09-11,NVDA,399.67,400.4,394.87,396.33,12766345
2020-09-14,NVDA,416.41,419.48,405.69,409.82,2452057
2020-09-15,NVDA,410.39,411.36,398.61,406.54,48889355
2020-09-16,NVDA,407.36,413.56,406.61,408.26,39691187
2020-09-17,NVDA,405.45,412.31,403.7,404.28,11712991
2020-09-18,NVDA,405.31,407.15,404.46,406.97,34861810
2020-09-21,NVDA,419.61,419.78,417.18,418.96,21422735
2020-09-22,NVDA,418.82,421.68,412.76,420.99,21050651
2020-09-23,NVDA,412.25,415.96,409.13,410.48,40580657
2020-09-24,NVDA,419.72,423.47,412.99,418.8,29939570
2020-09-25,NVDA,410.58,414.53,405.63,409.74,30495361
2020-09-28,NVDA,401.85,404.32,400.06,403.92,41899031
2020-09-29,NVDA,403.47,406.95,400.13,403.04,18155074
2020-09-30,NVDA,409.91,411.56,401.98,407.62,13628920
2020-10-01,NVDA,412.95,413.54,408.21,412.08,24331203
2020-10-02,NVDA,418.93,420.76,414.58,416.88,14998084
2020-10-05,NVDA,412.58,417.74,409.26,413.96,41932622
2020-10-06,NVDA,396.98,404.18,394.26,397.66,26322842
2020-10-07,NVDA,408.55,409.9,401.13,402.08,26926815
2020-10-08,NVDA,397.76,402.69,393.99,398.1,3695672
2020-10-09,NVDA,401.02,402.5,396.2,396.87,43432190
2020-10-12,NVDA,391.99,393.1,385.7,392.51,16025361
2020-10-13,NVDA,390.16,394.89,384.57,390.28,35987840
2020-10-14,NVDA,404.43,406.63,397.04,401.93,21517570
2020-10-15,NVDA,394.14,397.46,391.16,394.67,13068619
2020-10-16,NVDA,398.98,400.47,396.84,396.9,19754318
2020-10-19,NVDA,391.91,392.69,391.37,391.44,36110393
2020-10-20,NVDA,409.77,410.63,402.91,404.9,5851570
2020-10-21,NVDA,399.45,406.35,399.06,400.5,35094227
2020-10-22,NVDA,397.94,400.97,395.49,397.87,41419370
2020-10-23,NVDA,384.88,392.27,377.66,387.25,5734448
2020-10-26,NVDA,381.0,382.19,377.03,379.14,13408921
2020-10-27,NVDA,377.18,377.29,369.29,374.71,23437588
2020-10-28,NVDA,386.48,390.63,384.12,385.62,40202396
2020-10-29,NVDA,374.5,379.73,374.47,376.32,48087821
2020-10-30,NVDA,370.69,374.4,369.33,371.79,24806924
2020-11-02,NVDA,376.55,377.16,373.47,374.15,43342942
2020-11-03,NVDA,388.73,390.96,379.55,388.25,48878053
2020-11-04,NVDA,395.52,399.94,393.81,397.87,33747273
2020-11-05,NVDA,393.08,395.31,391.12,394.3,41124165
2020-11-06,NVDA,396.37,399.07,394.38,396.63,11548309
2020-11-09,NVDA,412.88,418.69,405.42,415.44,9362260
2020-11-10,NVDA,415.34,424.25,414.6,416.11,32841281
2020-11-11,NVDA,417.47,418.51,407.1,415.52,34775938
2020-11-12,NVDA,407.54,413.29,404.41,408.44,23359479
2020-11-13,NVDA,379.68,383.45,379.37,381.97,49494442
2020-11-16,NVDA,380.92,385.52,373.46,377.76,12244444
2020-11-17,NVDA,384.69,392.52,379.44,388.04,43300013
2020-11-18,NVDA,390.47,393.33,386.84,392.89,29613961
2020-11-19,NVDA,386.56,390.27,385.51,389.13,22290803
2020-11-20,NVDA,390.86,393.95,387.26,389.38,10984944
2020-11-23,NVDA,393.52,398.73,387.06,395.03,41622979
2020-11-24,NVDA,400.84,405.32,394.38,401.12,4284932
2020-11-25,NVDA,387.97,393.18,381.91,386.03,23718328
2020-11-26,NVDA,384.47,384.97,377.2,381.71,47599613
2020-11-27,NVDA,378.6,381.19,376.83,377.49,7061253
2020-11-30,NVDA,369.57,378.28,363.98,371.21,4913663
2020-12-01,NVDA,366.01,366.61,356.48,365.55,25189764
2020-12-02,NVDA,366.03,374.21,360.56,367.11,30226118
2020-12-03,NVDA,366.16,367.4,364.32,366.09,34220889
2020-12-04,NVDA,378.18,380.65,375.65,377.33,19463928
2020-12-07,NVDA,384.26,386.07,378.2,385.17,10521956
2020-12-08,NVDA,385.52,388.13,380.12,384.0,12987589
2020-12-09,NVDA,383.99,388.68,378.0,382.97,40555033
2020-12-10,NVDA,384.85,385.62,381.83,384.42,43591659
2020-12-11,NVDA,378.0,380.98,376.03,376.82,35090428
2020-12-14,NVDA,368.12,369.33,367.2,368.65,34907075
2020-12-15,NVDA,363.78,364.47,362.84,363.24,28101089
2020-12-16,NVDA,366.86,374.85,364.85,366.96,19280045
2020-12-17,NVDA,378.87,379.91,368.45,377.26,15705429
2020-12-18,NVDA,383.33,384.78,382.33,382.85,29557850
2020-12-21,NVDA,393.7,395.57,389.43,394.08,23847437
2020-12-22,NVDA,384.19,391.21,381.85,386.99,9942370
2020-12-23,NVDA,382.68,391.06,378.56,383.04,43410306
2020-12-24,NVDA,380.46,380.49,378.77,378.85,3085968
2020-12-25,NVDA,376.57,380.96,374.41,378.7,29087638
2020-12-28,NVDA,377.45,379.55,367.53,373.2,36131532
2020-12-29,NVDA,369.7,374.86,368.92,374.05,27715996
2020-12-30,NVDA,382.23,387.37,377.06,384.12,44851860
2020-12-31,NVDA,408.78,412.92,400.37,405.18,2808710
2021-01-01,NVDA,397.83,401.13,397.18,399.36,40437297
2021-01-04,NVDA,387.08,391.67,386.46,387.77,23820861
2021-01-05,NVDA,379.32,386.35,374.34,379.29,18232736
2021-01-06,NVDA,381.26,384.74,377.78,380.01,33056365
2021-01-07,NVDA,375.9,381.3,373.4,377.28,33683730
2021-01-08,NVDA,382.07,382.8,376.57,380.34,20287805
2021-01-11,NVDA,368.58,371.08,367.83,370.66,7558590
2021-01-12,NVDA,355.65,360.06,350.85,356.12,30371296
2021-01-13,NVDA,345.55,350.1,341.32,345.73,33032108
2021-01-14,NVDA,354.83,356.79,347.43,356.4,35532259
2021-01-15,NVDA,349.17,351.33,346.7,349.35,4098217
2021-01-18,NVDA,345.76,347.48,336.8,343.34,13123841
2021-01-19,NVDA,340.51,342.95,340.01,342.54,28864302
2021-01-20,NVDA,344.1,350.04,341.82,343.47,41404318
2021-01-21,NVDA,350.97,355.48,350.34,350.54,47648942
2021-01-22,NVDA,368.28,373.16,366.33,368.23,41325326
2021-01-25,NVDA,375.38,380.26,372.66,373.54,46766349
2021-01-26,NVDA,374.17,379.24,371.38,376.91,31325615
2021-01-27,NVDA,384.48,385.98,376.99,382.72,49693855
2021-01-28,NVDA,388.96,389.98,381.11,386.15,26827949
2021-01-29,NVDA,375.8,387.45,374.19,377.31,12981795
2021-02-01,NVDA,379.81,389.67,374.27,378.31,3845493
2021-02-02,NVDA,377.22,381.84,369.75,375.85,29639854
2021-02-03,NVDA,366.21,366.93,359.43,366.01,39677780
2021-02-04,NVDA,355.56,357.03,353.26,356.12,21743658
2021-02-05,NVDA,357.5,359.09,352.27,358.92,16003210
2021-02-08,NVDA,362.67,366.8,357.7,362.83,16519625
2021-02-09,NVDA,363.48,365.38,360.44,365.03,31682650
2021-02-10,NVDA,358.2,363.33,352.6,355.03,19523857
2021-02-11,NVDA,362.64,367.54,357.5,362.95,11456788
2021-02-12,NVDA,366.33,369.51,360.55,368.67,17419885
2021-02-15,NVDA,378.02,379.59,375.25,375.93,36681324
2021-02-16,NVDA,366.12,370.0,365.8,368.61,45762005
2021-02-17,NVDA,369.5,373.0,367.71,370.32,28114750
2021-02-18,NVDA,365.48,368.37,359.02,363.52,45239085
2021-02-19,NVDA,358.49,365.67,358.46,360.11,37691156
2021-02-22,NVDA,356.34,357.57,349.48,357.0,27411247
2021-02-23,NVDA,369.0,372.82,368.62,370.5,13787473
2021-02-24,NVDA,383.82,386.32,374.71,380.84,18908207
2021-02-25,NVDA,377.89,384.78,376.33,380.35,23044122
2021-02-26,NVDA,372.21,373.95,368.89,372.62,35622459
2021-03-01,NVDA,390.85,395.93,388.05,389.69,34648272
2021-03-02,NVDA,388.91,391.14,381.78,389.23,16585412
2021-03-03,NVDA,383.69,388.41,377.74,384.57,48609438
2021-03-04,NVDA,400.37,405.42,394.89,395.48,23133662
2021-03-05,NVDA,390.42,394.23,389.68,391.1,38534395
2021-03-08,NVDA,390.54,393.02,387.1,392.41,40934048
2021-03-09,NVDA,401.24,403.79,397.57,401.02,31875011
2021-03-10,NVDA,412.81,418.66,409.73,415.0,37052984
2021-03-11,NVDA,421.14,432.88,416.46,423.55,1039916
2021-03-12,NVDA,425.16,427.59,417.75,425.4,10147025
2021-03-15,NVDA,421.8,426.14,421.36,422.7,16983759
2021-03-16,NVDA,424.63,431.65,423.59,428.62,19514554
2021-03-17,NVDA,453.7,457.24,447.16,455.75,12718599
2021-03-18,NVDA,461.93,463.36,459.06,459.12,39262338
2021-03-19,NVDA,463.23,468.55,460.97,465.19,24571851
2021-03-22,NVDA,484.96,487.16,473.67,480.33,7074921
2021-03-23,NVDA,476.17,479.43,467.07,473.44,49449104
2021-03-24,NVDA,479.1,482.34,477.68,478.83,27483538
2021-03-25,NVDA,481.92,484.49,479.01,482.96,49586448
2021-03-26,NVDA,482.03,489.68,476.99,484.14,39880746
2021-03-29,NVDA,483.84,484.44,480.21,482.2,33909123
2021-03-30,NVDA,486.91,496.95,486.6,488.27,18133111
2021-03-31,NVDA,488.53,492.52,477.37,484.68,45725914
2021-04-01,NVDA,466.03,470.14,463.07,464.75,30095668
2021-04-02,NVDA,478.2,481.28,472.94,477.33,5764660
2021-04-05,NVDA,467.72,472.24,466.37,471.79,39360822
2021-04-06,NVDA,462.86,467.85,458.86,463.84,29572651
2021-04-07,NVDA,471.54,477.16,465.46,472.49,10528661
2021-04-08,NVDA,467.94,471.3,455.04,464.98,43360890
2021-04-09,NVDA,459.34,464.61,455.76,459.64,42880907
2021-04-12,NVDA,463.3,463.31,456.4,462.86,49702599
2021-04-13,NVDA,470.92,475.07,467.58,470.07,2258366
2021-04-14,NVDA,473.11,476.38,471.99,473.59,22861388
2021-04-15,NVDA,474.95,477.12,471.41,473.24,49696778
2021-04-16,NVDA,463.42,464.9,458.83,464.5,31989317
2021-04-19,NVDA,466.87,469.11,460.67,464.96,48877991
2021-04-20,NVDA,466.19,472.07,463.59,467.08,20053355
2021-04-21,NVDA,460.96,469.31,450.84,461.61,2975371
2021-04-22,NVDA,459.59,464.75,450.26,462.23,28082408
2021-04-23,NVDA,475.63,479.59,472.75,472.98,24895772
2021-04-26,NVDA,465.8,474.23,461.67,465.43,40945173
2021-04-27,NVDA,467.08,476.21,459.14,468.72,11071056
2021-04-28,NVDA,486.33,493.73,475.82,483.9,1610462
2021-04-29,NVDA,485.87,489.58,485.42,486.03,34106587
2021-04-30,NVDA,494.59,496.03,485.7,490.38,40704080
2021-05-03,NVDA,484.57,486.2,479.16,482.61,41378669
2021-05-04,NVDA,477.75,480.03,472.48,478.85,13688848
2021-05-05,NVDA,483.67,485.0,478.96,482.64,36369846
2021-05-06,NVDA,494.82,497.37,487.93,492.46,42364746
2021-05-07,NVDA,491.1,498.52,484.46,489.79,18002984
2021-05-10,NVDA,469.3,476.0,468.72,472.27,48605469
2021-05-11,NVDA,477.68,479.08,472.57,475.75,25690268
2021-05-12,NVDA,476.14,485.27,474.66,475.81,9855964
2021-05-13,NVDA,478.32,479.57,475.88,476.52,31647080
2021-05-14,NVDA,500.55,505.17,498.2,501.89,43376691
2021-05-17,NVDA,504.29,508.46,500.83,502.93,19365720
2021-05-18,NVDA,519.22,526.44,518.93,521.23,39997399
2021-05-19,NVDA,536.73,537.44,529.49,535.92,38564589
2021-05-20,NVDA,533.47,535.23,530.15,531.95,10707275
2021-05-21,NVDA,532.77,538.02,527.54,536.89,27768011
2021-05-24,NVDA,529.61,532.92,524.14,531.57,29926447
2021-05-25,NVDA,538.69,542.83,532.7,539.98,20317329
2021-05-26,NVDA,544.57,547.92,537.33,542.85,24741667
2021-05-27,NVDA,540.2,548.34,531.94,537.8,1439301
2021-05-28,NVDA,529.62,534.71,529.53,530.66,5934335
2021-05-31,NVDA,526.68,530.23,520.13,526.81,35285234
2021-06-01,NVDA,536.36,538.67,522.55,536.52,35069171
2021-06-02,NVDA,522.29,525.48,520.62,522.05,22198061
2021-06-03,NVDA,513.34,517.58,511.26,512.66,17548462
2021-06-04,NVDA,515.6,519.54,513.97,516.18,20997485
2021-06-07,NVDA,529.19,535.13,514.03,524.43,40105006
2021-06-08,NVDA,534.27,540.57,530.18,536.98,14812938
2021-06-09,NVDA,532.23,545.33,525.4,536.27,10443380
2021-06-10,NVDA,532.81,548.62,527.28,534.49,30473182
2021-06-11,NVDA,518.51,519.76,516.92,517.72,10719340
2021-06-14,NVDA,511.24,521.77,508.39,508.78,25842079
2021-06-15,NVDA,518.5,523.86,514.2,522.33,28727005
2021-06-16,NVDA,528.4,529.53,516.14,521.09,42594787
2021-06-17,NVDA,523.48,534.26,519.28,525.11,31781297
2021-06-18,NVDA,522.65,528.37,513.78,525.95,37162160
2021-06-21,NVDA,524.33,534.45,519.8,526.54,47697170
2021-06-22,NVDA,512.89,513.42,507.71,512.67,19386680
2021-06-23,NVDA,536.87,538.46,527.72,533.29,47646664
2021-06-24,NVDA,529.12,530.13,521.28,527.55,31361955
2021-06-25,NVDA,524.76,536.2,521.72,523.29,22834098
2021-06-28,NVDA,507.13,507.85,505.5,507.77,27104355
2021-06-29,NVDA,504.94,512.81,501.67,508.79,14510390
2021-06-30,NVDA,516.93,519.99,514.31,517.54,17666478
2021-07-01,NVDA,524.14,526.49,516.52,518.73,20189423
2021-07-02,NVDA,522.86,528.0,512.78,525.28,35209988
2021-07-05,NVDA,540.21,542.44,530.38,538.53,8429699
2021-07-06,NVDA,555.86,563.75,550.21,557.55,16129608
2021-07-07,NVDA,548.6,549.49,542.17,544.67,30547893
2021-07-08,NVDA,549.57,560.51,544.09,548.95,22071380
2021-07-09,NVDA,558.12,566.99,557.33,561.81,5905612
2021-07-12,NVDA,574.62,574.87,569.22,574.68,2222642
2021-07-13,NVDA,574.64,581.54,570.0,577.25,42295865
2021-07-14,NVDA,575.99,579.38,571.44,576.37,40491850
2021-07-15,NVDA,554.71,565.44,548.74,554.13,17430294
2021-07-16,NVDA,552.12,558.41,551.64,551.67,5238268
2021-07-19,NVDA,538.49,542.69,535.16,538.32,15822628
2021-07-20,NVDA,566.6,570.74,562.6,566.86,7285592
2021-07-21,NVDA,553.05,556.99,543.4,553.22,37314282
2021-07-22,NVDA,550.74,555.71,549.41,550.44,28216411
2021-07-23,NVDA,535.48,537.41,531.78,532.52,18752174
2021-07-26,NVDA,527.41,532.55,520.69,524.02,41225810
2021-07-27,NVDA,512.61,516.03,512.47,515.13,19095716
2021-07-28,NVDA,525.43,532.23,521.46,526.6,21737302
2021-07-29,NVDA,526.05,533.86,519.54,525.95,12996099
2021-07-30,NVDA,514.98,515.5,499.8,512.53,11642303
2021-08-02,NVDA,503.7,505.81,500.86,505.05,33966646
2021-08-03,NVDA,506.35,518.07,505.99,509.19,3254450
2021-08-04,NVDA,498.29,503.07,498.23,499.15,26582969
2021-08-05,NVDA,467.29,471.84,461.89,469.36,9911602
2021-08-06,NVDA,463.4,470.23,458.32,461.92,33192127
2021-08-09,NVDA,443.25,447.04,432.78,440.52,41247159
2021-08-10,NVDA,447.24,450.63,443.18,443.43,28733821
2021-08-11,NVDA,444.1,454.76,438.15,448.84,34002678
2021-08-12,NVDA,443.44,445.63,437.56,442.72,21000447
2021-08-13,NVDA,439.4,440.51,432.77,438.65,25536652
2021-08-16,NVDA,430.2,434.26,426.48,433.55,43322104
2021-08-17,NVDA,441.32,442.72,435.93,440.34,8778105
2021-08-18,NVDA,441.42,443.32,440.13,443.14,44995619
2021-08-19,NVDA,440.22,444.78,433.85,440.73,16566692
2021-08-20,NVDA,433.04,440.56,427.68,430.39,39404121
2021-08-23,NVDA,429.52,438.9,427.5,433.7,11553295
2021-08-24,NVDA,434.87,445.88,433.28,438.35,35009052
2021-08-25,NVDA,450.49,455.42,450.24,454.03,11317737
2021-08-26,NVDA,453.68,459.83,451.72,455.24,17317544
2021-08-27,NVDA,463.35,465.6,457.0,464.59,39363840
2021-08-30,NVDA,471.74,475.94,466.85,469.44,37366135
2021-08-31,NVDA,466.53,466.83,465.43,466.12,47294945
2021-09-01,NVDA,473.11,481.92,469.91,471.94,34209107
2021-09-02,NVDA,484.34,485.07,479.03,481.47,2943219
2021-09-03,NVDA,489.66,494.08,486.18,488.72,17270848
2021-09-06,NVDA,504.59,514.58,501.26,501.72,46235999
2021-09-07,NVDA,509.52,516.96,506.97,516.14,15587161
2021-09-08,NVDA,523.44,527.62,522.28,523.96,21743604
2021-09-09,NVDA,528.03,530.69,515.14,524.97,21794672
2021-09-10,NVDA,513.36,518.78,508.01,515.96,31595884
2021-09-13,NVDA,529.64,538.4,528.91,531.79,20218549
2021-09-14,NVDA,524.5,526.85,516.61,522.64,41113824
2021-09-15,NVDA,527.88,528.46,524.93,527.56,26581894
2021-09-16,NVDA,516.19,517.45,514.37,516.06,5403281
2021-09-17,NVDA,504.49,507.41,493.02,507.2,34440587
2021-09-20,NVDA,513.99,514.22,513.65,513.97,17389671
2021-09-21,NVDA,527.05,530.28,525.19,529.33,39017168
2021-09-22,NVDA,523.99,528.0,517.44,521.04,27136615
2021-09-23,NVDA,538.48,541.34,532.3,537.87,40276548
2021-09-24,NVDA,533.8,538.37,528.86,532.01,5559406
2021-09-27,NVDA,541.71,547.89,541.18,541.29,42330369
2021-09-28,NVDA,546.37,548.18,543.21,545.12,15888804
2021-09-29,NVDA,551.82,556.05,549.79,554.19,44069271
2021-09-30,NVDA,563.19,564.82,556.3,562.12,14874407
2021-10-01,NVDA,553.09,564.75,546.82,553.72,3276621
2021-10-04,NVDA,568.19,568.5,558.4,565.56,48464281
2021-10-05,NVDA,569.42,572.45,557.23,567.03,46939663
2021-10-06,NVDA,555.98,560.6,552.47,557.2,11360998
2021-10-07,NVDA,566.67,566.7,556.95,562.55,46625762
2021-10-08,NVDA,579.59,579.6,575.61,579.5,17547785
2021-10-11,NVDA,588.2,590.31,580.44,587.51,8658223
2021-10-12,NVDA,624.1,625.68,620.24,624.92,28780874
2021-10-13,NVDA,623.26,630.38,616.18,620.98,17195883
2021-10-14,NVDA,617.51,629.65,612.5,621.43,48697644
2021-10-15,NVDA,636.22,639.89,632.7,636.2,20098478
2021-10-18,NVDA,667.67,672.2,665.01,668.99,4824220
2021-10-19,NVDA,653.8,655.1,644.03,652.59,41042626
2021-10-20,NVDA,655.8,656.57,646.24,647.89,11094005
2021-10-21,NVDA,636.85,649.45,626.17,633.49,21451094
2021-10-22,NVDA,611.84,625.5,601.19,617.89,5754764
2021-10-25,NVDA,618.66,622.83,604.54,616.81,11613188
2021-10-26,NVDA,610.27,623.09,602.95,611.74,31815504
2021-10-27,NVDA,625.39,631.66,622.74,629.11,8907018
